,Latitude,Longitude,Altitude (m), Vl (km/h)
2786,45.95690965,-66.62833208,-21.542,-0.519
2787,45.95691394,-66.6283379,-21.522,-0.487
2788,45.95691831,-66.62834425,-21.509,-0.547
2789,45.95692281,-66.62834946,-21.498,-0.37
2790,45.95692751,-66.62835395,-21.484,-0.282
2791,45.95693236,-66.62835817,-21.471,-0.178
2792,45.95693719,-66.62836343,-21.457,-0.225
2793,45.95694188,-66.628369,-21.446,-0.331
2794,45.95694631,-66.62837476,-21.432,-0.327
2795,45.95695057,-66.62838115,-21.419,-0.5
2796,45.95695485,-66.62838762,-21.409,-0.548
2797,45.95695912,-66.62839384,-21.387,-0.432
2798,45.95696348,-66.62839938,-21.372,-0.451
2799,45.95696795,-66.62840487,-21.358,-0.36
2800,45.95697287,-66.62841034,-21.34,-0.22
2801,45.95697809,-66.62841374,-21.328,-0.084
2802,45.95698359,-66.62841566,-21.308,0.053
2803,45.95698908,-66.6284178,-21.294,0.046
2804,45.95699469,-66.62841963,-21.281,0.1
2805,45.95700038,-66.62841964,-21.261,0.235
2806,45.95700613,-66.62841846,-21.242,0.331
2807,45.95701172,-66.628418,-21.231,0.331
2808,45.95701735,-66.62841944,-21.217,0.167
2809,45.95702294,-66.62842116,-21.21,0.006
2810,45.95702848,-66.62842198,-21.202,0.057
2811,45.95703407,-66.62842231,-21.191,0.081
2812,45.95703968,-66.628423,-21.188,0.075
2813,45.95704536,-66.62842464,-21.191,0.022
2814,45.95705116,-66.62842603,-21.185,-0.05
2815,45.95705687,-66.628427,-21.187,0.003
2816,45.95706257,-66.62842823,-21.182,-0.024
2817,45.95706839,-66.62842935,-21.179,-0.0
2818,45.95707423,-66.62842991,-21.178,0.126
2819,45.95707993,-66.62843,-21.177,0.144
2820,45.95708569,-66.62843076,-21.178,0.215
2821,45.95709145,-66.62843226,-21.174,0.096
2822,45.9570971,-66.62843323,-21.174,0.099
2823,45.95710275,-66.62843407,-21.178,0.153
2824,45.95710837,-66.6284351,-21.182,0.107
2825,45.957114,-66.62843559,-21.182,0.262
2826,45.9571195,-66.62843564,-21.187,0.262
2827,45.95712509,-66.62843586,-21.192,0.277
2828,45.95713047,-66.62843779,-21.215,0.203
2829,45.95713569,-66.62843973,-21.228,0.046
2830,45.95714087,-66.62844108,-21.236,0.056
2831,45.95714618,-66.62844234,-21.24,0.03
2832,45.95715152,-66.62844423,-21.244,0.033
2833,45.9571569,-66.62844525,-21.235,0.134
2834,45.95716226,-66.62844552,-21.234,0.094
2835,45.9571676,-66.62844573,-21.244,0.186
2836,45.95717314,-66.62844752,-21.249,0.159
2837,45.95717885,-66.6284492,-21.268,0.156
2838,45.95718482,-66.62844845,-21.264,0.271
2839,45.9571908,-66.62844605,-21.257,0.47
2840,45.95719651,-66.62844461,-21.262,0.437
2841,45.95720207,-66.62844489,-21.29,0.351
2842,45.95720784,-66.62844584,-21.24,0.151
2843,45.95721346,-66.62844718,-21.24,0.073
2844,45.95721909,-66.62844699,-21.264,0.189
2845,45.9572246,-66.62844495,-21.27,0.25
2846,45.95723005,-66.62844224,-21.22,0.391
2847,45.95723551,-66.62843986,-21.172,0.407
2848,45.95724132,-66.62843788,-21.134,0.274
2849,45.95724706,-66.62843625,-21.097,0.181
2850,45.95725285,-66.62843576,-21.058,0.111
2851,45.95725853,-66.62843609,-21.023,-0.016
2852,45.95726424,-66.62843583,-21.019,0.005
2853,45.95726966,-66.62843531,-21.007,0.006
2854,45.95727473,-66.62843566,-20.981,-0.03
2855,45.95727977,-66.62843743,-20.949,-0.197
2856,45.95728481,-66.62843975,-20.923,-0.31
2857,45.95729002,-66.6284424,-20.936,-0.384
2858,45.95729489,-66.62844565,-20.921,-0.396
2859,45.95729973,-66.62844917,-20.909,-0.403
2860,45.95730461,-66.62845198,-20.891,-0.266
2861,45.95730967,-66.62845397,-20.884,-0.177
2862,45.9573149,-66.62845533,-20.883,-0.107
2863,45.95732015,-66.62845562,-20.879,0.071
2864,45.95732562,-66.62845462,-20.874,0.272
2865,45.95733096,-66.62845197,-20.873,0.431
2866,45.95733609,-66.62844883,-20.865,0.524
2867,45.95734111,-66.62844682,-20.863,0.523
2868,45.95734644,-66.62844594,-20.86,0.414
2869,45.95735203,-66.62844492,-20.859,0.372
2870,45.95735729,-66.62844205,-20.869,0.472
2871,45.95736221,-66.62843717,-20.875,0.676
2872,45.95736689,-66.62843177,-20.883,0.722
2873,45.95737154,-66.62842743,-20.896,0.729
2874,45.9573767,-66.62842466,-20.914,0.528
2875,45.95738226,-66.62842303,-20.922,0.332
2876,45.95738802,-66.62842174,-20.924,0.272
2877,45.95739377,-66.62842039,-20.927,0.179
2878,45.95739968,-66.62841938,-20.921,0.098
2879,45.95740583,-66.62841843,-20.915,0.093
2880,45.95741215,-66.62841759,-20.914,0.144
2881,45.95741859,-66.62841571,-20.91,0.139
2882,45.95742481,-66.62841274,-20.905,0.288
2883,45.95743084,-66.62840927,-20.905,0.347
2884,45.95743691,-66.62840603,-20.905,0.407
2885,45.95744317,-66.62840349,-20.903,0.373
2886,45.95744944,-66.6284016,-20.903,0.288
2887,45.95745605,-66.62839992,-20.901,0.268
2888,45.95746246,-66.62839677,-20.9,0.274
2889,45.95746813,-66.6283917,-20.899,0.482
2890,45.95747346,-66.62838681,-20.904,0.571
2891,45.95747907,-66.62838289,-20.905,0.584
2892,45.95748487,-66.62837775,-20.909,0.669
2893,45.95748961,-66.62836921,-20.904,0.727
2894,45.95749251,-66.62835818,-20.902,1.074
2895,45.95749472,-66.62834692,-20.903,1.256
2896,45.95749722,-66.62833652,-20.904,1.445
2897,45.95750087,-66.62832701,-20.908,1.304
2898,45.95750527,-66.6283184,-20.912,1.202
2899,45.95751004,-66.62830955,-20.908,0.974
2900,45.95751439,-66.62830013,-20.911,0.847
2901,45.957519,-66.62829195,-20.912,0.931
2902,45.95752461,-66.62828617,-20.918,0.755
2903,45.9575307,-66.62828161,-20.926,0.543
2904,45.95753663,-66.62827681,-20.928,0.413
2905,45.95754216,-66.62827159,-20.94,0.428
2906,45.95754773,-66.62826642,-20.948,0.512
2907,45.95755339,-66.62826151,-20.955,0.548
2908,45.95755923,-66.62825699,-20.965,0.611
2909,45.95756537,-66.62825247,-20.97,0.577
2910,45.95757115,-66.62824676,-20.97,0.684
2911,45.95757658,-66.62824012,-20.971,0.878
2912,45.95758195,-66.62823335,-20.974,0.978
2913,45.95758768,-66.62822711,-20.974,1.005
2914,45.95759354,-66.62822099,-20.981,0.921
2915,45.95759926,-66.62821379,-20.982,0.916
2916,45.95760473,-66.62820676,-20.983,1.005
2917,45.95761063,-66.62820131,-20.985,0.945
2918,45.95761706,-66.62819716,-20.991,0.765
2919,45.95762346,-66.62819317,-21.005,0.743
2920,45.95762974,-66.62818813,-21.008,0.587
2921,45.95763561,-66.62818245,-21.011,0.626
2922,45.95764175,-66.62817785,-21.008,0.592
2923,45.95764732,-66.62817475,-21.012,0.574
2924,45.95765216,-66.628172,-21.013,0.614
2925,45.95765693,-66.62816749,-21.015,0.399
2926,45.95766129,-66.62816177,-21.016,0.387
2927,45.95766584,-66.62815836,-21.014,0.568
2928,45.95767126,-66.62815897,-21.02,0.329
2929,45.95767692,-66.62816164,-21.02,0.029
2930,45.95768245,-66.62816408,-21.023,-0.169
2931,45.95768808,-66.62816587,-21.025,-0.157
2932,45.95769377,-66.62816747,-21.019,-0.044
2933,45.9576996,-66.62816942,-21.02,0.019
2934,45.95770539,-66.62817249,-21.021,-0.092
2935,45.95771111,-66.62817653,-21.027,-0.239
2936,45.95771679,-66.62818055,-21.028,-0.296
2937,45.95772253,-66.62818396,-21.027,-0.313
2938,45.95772832,-66.62818745,-21.03,-0.324
2939,45.95773416,-66.62819137,-21.034,-0.331
2940,45.95773995,-66.62819604,-21.036,-0.368
2941,45.95774572,-66.62820074,-21.038,-0.331
2942,45.95775178,-66.62820459,-21.039,-0.208
2943,45.95775807,-66.6282067,-21.042,-0.024
2944,45.9577646,-66.62820726,-21.042,0.133
2945,45.95777102,-66.62820807,-21.041,0.297
2946,45.95777733,-66.62821042,-21.045,0.124
2947,45.95778342,-66.62821378,-21.045,0.024
2948,45.95778937,-66.62821743,-21.047,-0.116
2949,45.95779514,-66.62822099,-21.045,-0.205
2950,45.95780047,-66.62822531,-21.051,0.118
2951,45.95780643,-66.62822913,-21.054,0.284
2952,45.95781219,-66.62823217,-21.055,0.205
2953,45.95781791,-66.62823331,-21.053,0.251
2954,45.95782285,-66.62823252,-21.065,0.343
2955,45.95782575,-66.62823235,-21.054,0.1
2956,45.95782694,-66.62823232,-21.057,0.001
2957,45.95782803,-66.62823301,-21.057,0.172
2958,45.95782921,-66.62823412,-21.069,0.127
2959,45.95782987,-66.62823413,-21.053,-0.07
2960,45.95782975,-66.6282341,-21.054,0.244
2961,45.95783013,-66.62823317,-21.055,0.289
2962,45.95782997,-66.62823186,-21.063,0.177
2963,45.95783002,-66.6282294,-21.056,0.501
2964,45.95783007,-66.62822678,-21.063,0.681
2965,45.95783046,-66.62822358,-21.067,0.98
2966,45.95783127,-66.62821839,-21.065,1.278
2967,45.95783276,-66.62821081,-21.071,1.468
2968,45.95783443,-66.62820052,-21.069,1.77
2969,45.95783573,-66.62818849,-21.07,1.998
2970,45.95783673,-66.62817506,-21.073,2.144
2971,45.95783764,-66.62816069,-21.073,2.296
2972,45.9578385,-66.62814589,-21.079,2.258
2973,45.95784015,-66.62813116,-21.082,2.222
2974,45.95784266,-66.62811712,-21.078,2.14
2975,45.95784692,-66.62810426,-21.087,1.98
2976,45.95785256,-66.62809294,-21.092,1.671
2977,45.95785867,-66.62808219,-21.092,1.34
2978,45.95786467,-66.62807082,-21.104,1.237
2979,45.95787062,-66.62805847,-21.108,1.256
2980,45.95787642,-66.6280457,-21.116,1.339
2981,45.95788228,-66.62803283,-21.115,1.407
2982,45.95788812,-66.62802009,-21.128,1.393
2983,45.95789408,-66.62800734,-21.133,1.428
2984,45.95790001,-66.62799463,-21.139,1.41
2985,45.95790599,-66.6279819,-21.145,1.407
2986,45.95791209,-66.62796958,-21.147,1.424
2987,45.95791811,-66.62795715,-21.155,1.428
2988,45.95792391,-66.62794429,-21.155,1.421
2989,45.95792966,-66.62793115,-21.165,1.378
2990,45.95793521,-66.62791749,-21.161,1.595
2991,45.95794107,-66.62790481,-21.168,1.501
2992,45.9579471,-66.62789179,-21.174,1.571
2993,45.95795346,-66.62787903,-21.18,1.643
2994,45.95796041,-66.62786733,-21.185,1.644
2995,45.95796798,-66.62785729,-21.192,1.558
2996,45.95797597,-66.62784933,-21.194,1.393
2997,45.95798436,-66.62784377,-21.201,1.227
2998,45.95799284,-66.62783936,-21.203,1.001
2999,45.95800129,-66.62783583,-21.212,0.904
3000,45.95800988,-66.62783353,-21.219,0.834
3001,45.95801825,-66.62783268,-21.227,0.681
3002,45.95802637,-66.62783236,-21.224,0.471
3003,45.95803461,-66.62783151,-21.228,0.458
3004,45.95804298,-66.62783028,-21.235,0.611
3005,45.95805171,-66.62782929,-21.235,0.665
3006,45.95806065,-66.6278285,-21.241,0.692
3007,45.95806963,-66.62782827,-21.248,0.683
3008,45.95807865,-66.6278285,-21.252,0.652
3009,45.95808775,-66.62782939,-21.254,0.633
3010,45.95809688,-66.62783107,-21.257,0.541
3011,45.95810594,-66.62783333,-21.257,0.485
3012,45.95811488,-66.62783614,-21.258,0.415
3013,45.9581237,-66.62783936,-21.257,0.406
3014,45.95813244,-66.62784312,-21.26,0.346
3015,45.9581411,-66.62784731,-21.263,0.282
3016,45.95814959,-66.62785204,-21.262,0.202
3017,45.95815795,-66.6278573,-21.265,0.137
3018,45.9581663,-66.62786241,-21.261,0.052
3019,45.95817455,-66.6278676,-21.261,0.122
3020,45.95818296,-66.62787236,-21.26,0.166
3021,45.95819147,-66.62787692,-21.261,0.128
3022,45.95820005,-66.62788117,-21.261,0.207
3023,45.95820865,-66.62788515,-21.256,0.178
3024,45.95821724,-66.62788871,-21.257,0.255
3025,45.95822597,-66.62789185,-21.256,0.322
3026,45.95823464,-66.62789488,-21.259,0.355
3027,45.95824339,-66.62789738,-21.256,0.358
3028,45.95825232,-66.62789974,-21.252,0.341
3029,45.95826131,-66.62790185,-21.251,0.329
3030,45.9582703,-66.62790364,-21.252,0.408
3031,45.9582794,-66.62790509,-21.254,0.38
3032,45.95828856,-66.62790645,-21.254,0.376
3033,45.95829773,-66.62790752,-21.252,0.374
3034,45.95830681,-66.62790832,-21.253,0.432
3035,45.95831588,-66.62790862,-21.255,0.484
3036,45.95832497,-66.62790827,-21.258,0.542
3037,45.95833425,-66.62790773,-21.263,0.569
3038,45.95834365,-66.62790714,-21.266,0.656
3039,45.958353,-66.62790705,-21.27,0.677
3040,45.95836232,-66.62790733,-21.278,0.649
3041,45.95837154,-66.62790785,-21.283,0.591
3042,45.95838065,-66.62790861,-21.286,0.567
3043,45.95838963,-66.62790915,-21.293,0.548
3044,45.95839861,-66.62790955,-21.294,0.549
3045,45.95840758,-66.62790972,-21.295,0.511
3046,45.9584165,-66.6279098,-21.303,0.521
3047,45.95842555,-66.62790965,-21.302,0.583
3048,45.9584346,-66.62790929,-21.305,0.605
3049,45.95844365,-66.62790883,-21.311,0.651
3050,45.95845282,-66.62790805,-21.316,0.672
3051,45.95846197,-66.62790733,-21.32,0.768
3052,45.95847104,-66.62790688,-21.325,0.802
3053,45.95848009,-66.6279069,-21.327,0.766
3054,45.95848901,-66.6279076,-21.33,0.727
3055,45.95849778,-66.62790875,-21.332,0.686
3056,45.9585064,-66.62791029,-21.334,0.583
3057,45.95851486,-66.62791232,-21.332,0.566
3058,45.95852318,-66.62791486,-21.335,0.529
3059,45.95853127,-66.62791777,-21.337,0.482
3060,45.95853928,-66.62792087,-21.34,0.394
3061,45.95854734,-66.62792413,-21.341,0.389
3062,45.95855548,-66.62792724,-21.341,0.372
3063,45.95856359,-66.62793067,-21.345,0.305
3064,45.9585718,-66.62793433,-21.344,0.267
3065,45.95857995,-66.62793819,-21.345,0.282
3066,45.95858808,-66.62794198,-21.349,0.271
3067,45.95859633,-66.62794547,-21.346,0.293
3068,45.95860464,-66.6279489,-21.346,0.328
3069,45.9586129,-66.62795237,-21.352,0.339
3070,45.95862121,-66.6279559,-21.346,0.307
3071,45.95862934,-66.62795962,-21.346,0.281
3072,45.95863749,-66.62796334,-21.345,0.286
3073,45.95864565,-66.6279669,-21.346,0.278
3074,45.95865386,-66.62797026,-21.343,0.326
3075,45.95866198,-66.62797369,-21.345,0.292
3076,45.95867012,-66.62797704,-21.346,0.297
3077,45.9586783,-66.62798027,-21.35,0.313
3078,45.95868652,-66.62798347,-21.349,0.276
3079,45.95869473,-66.62798674,-21.349,0.267
3080,45.95870287,-66.62799014,-21.351,0.246
3081,45.95871113,-66.62799324,-21.351,0.248
3082,45.95871939,-66.6279962,-21.353,0.269
3083,45.95872765,-66.62799902,-21.353,0.288
3084,45.95873587,-66.62800178,-21.358,0.238
3085,45.95874411,-66.62800463,-21.358,0.268
3086,45.9587523,-66.62800743,-21.36,0.268
3087,45.95876057,-66.62801014,-21.359,0.328
3088,45.95876883,-66.62801278,-21.362,0.336
3089,45.95877721,-66.6280154,-21.365,0.321
3090,45.95878557,-66.62801804,-21.368,0.289
3091,45.9587939,-66.6280205,-21.366,0.356
3092,45.95880229,-66.62802288,-21.371,0.372
3093,45.95881064,-66.62802488,-21.372,0.332
3094,45.95881901,-66.62802667,-21.376,0.37
3095,45.95882749,-66.62802821,-21.381,0.41
3096,45.95883606,-66.62802953,-21.385,0.498
3097,45.9588447,-66.62803087,-21.391,0.507
3098,45.95885335,-66.62803193,-21.394,0.536
3099,45.95886208,-66.62803302,-21.398,0.544
3100,45.9588709,-66.62803426,-21.401,0.507
3101,45.95887968,-66.62803557,-21.405,0.495
3102,45.95888833,-66.62803674,-21.409,0.469
3103,45.95889712,-66.62803758,-21.41,0.48
3104,45.95890594,-66.62803807,-21.417,0.519
3105,45.95891481,-66.62803835,-21.422,0.589
3106,45.95892377,-66.62803867,-21.425,0.611
3107,45.95893262,-66.62803911,-21.428,0.624
3108,45.95894132,-66.62803971,-21.431,0.581
3109,45.95895002,-66.62804016,-21.434,0.602
3110,45.95895877,-66.62804028,-21.439,0.633
3111,45.95896757,-66.62804022,-21.442,0.684
3112,45.9589764,-66.62804017,-21.447,0.699
3113,45.95898525,-66.62804018,-21.449,0.712
3114,45.95899408,-66.6280402,-21.454,0.719
3115,45.95900295,-66.62804029,-21.459,0.693
3116,45.95901181,-66.6280404,-21.46,0.723
3117,45.95902067,-66.62804055,-21.464,0.709
3118,45.95902952,-66.62804079,-21.466,0.673
3119,45.9590384,-66.62804123,-21.466,0.674
3120,45.95904724,-66.62804192,-21.468,0.664
3121,45.95905602,-66.62804262,-21.468,0.662
3122,45.95906475,-66.6280436,-21.468,0.635
3123,45.95907349,-66.62804495,-21.467,0.616
3124,45.95908214,-66.62804633,-21.471,0.57
3125,45.95909086,-66.62804776,-21.472,0.608
3126,45.95909961,-66.62804929,-21.473,0.614
3127,45.95910837,-66.62805095,-21.478,0.586
3128,45.95911718,-66.62805293,-21.48,0.58
3129,45.95912585,-66.62805516,-21.485,0.531
3130,45.95913448,-66.62805738,-21.488,0.442
3131,45.95914305,-66.62805939,-21.493,0.411
3132,45.95915164,-66.62806086,-21.496,0.409
3133,45.95916032,-66.62806177,-21.497,0.467
3134,45.95916919,-66.62806245,-21.502,0.511
3135,45.95917806,-66.62806292,-21.504,0.617
3136,45.95918691,-66.62806339,-21.507,0.581
3137,45.95919582,-66.62806374,-21.508,0.567
3138,45.95920472,-66.6280643,-21.513,0.55
3139,45.95921361,-66.62806479,-21.513,0.567
3140,45.95922257,-66.62806519,-21.511,0.543
3141,45.95923154,-66.62806544,-21.512,0.533
3142,45.95924062,-66.62806554,-21.515,0.588
3143,45.95924978,-66.62806555,-21.514,0.696
3144,45.95925895,-66.62806524,-21.515,0.704
3145,45.95926811,-66.62806503,-21.516,0.696
3146,45.95927727,-66.6280649,-21.517,0.714
3147,45.95928639,-66.62806469,-21.517,0.725
3148,45.95929545,-66.62806453,-21.519,0.692
3149,45.95930448,-66.62806442,-21.52,0.665
3150,45.95931347,-66.62806446,-21.524,0.674
3151,45.95932245,-66.62806453,-21.526,0.647
3152,45.9593314,-66.62806471,-21.529,0.662
3153,45.95934036,-66.6280649,-21.53,0.646
3154,45.95934924,-66.62806503,-21.532,0.631
3155,45.95935809,-66.62806515,-21.536,0.657
3156,45.959367,-66.62806503,-21.537,0.699
3157,45.959376,-66.62806487,-21.544,0.701
3158,45.95938502,-66.62806474,-21.547,0.678
3159,45.9593941,-66.62806479,-21.55,0.698
3160,45.959403,-66.62806495,-21.556,0.667
3161,45.95941192,-66.628065,-21.558,0.666
3162,45.95942084,-66.62806509,-21.558,0.683
3163,45.9594297,-66.62806519,-21.561,0.636
3164,45.95943857,-66.62806521,-21.561,0.67
3165,45.95944746,-66.62806539,-21.562,0.643
3166,45.95945632,-66.62806561,-21.562,0.639
3167,45.95946531,-66.62806597,-21.562,0.669
3168,45.95947431,-66.62806649,-21.564,0.639
3169,45.95948333,-66.62806728,-21.563,0.596
3170,45.95949238,-66.62806835,-21.563,0.595
3171,45.95950153,-66.62806941,-21.562,0.649
3172,45.95951064,-66.62807041,-21.564,0.641
3173,45.95951973,-66.62807116,-21.561,0.629
3174,45.95952892,-66.62807181,-21.56,0.695
3175,45.95953816,-66.62807253,-21.566,0.662
3176,45.95954751,-66.62807352,-21.564,0.715
3177,45.95955672,-66.62807461,-21.564,0.693
3178,45.95956586,-66.62807588,-21.566,0.629
3179,45.95957497,-66.62807718,-21.566,0.661
3180,45.95958404,-66.62807851,-21.569,0.585
3181,45.95959308,-66.62807985,-21.573,0.603
3182,45.95960205,-66.62808128,-21.576,0.612
3183,45.95961106,-66.62808245,-21.576,0.643
3184,45.95962011,-66.6280836,-21.58,0.63
3185,45.95962914,-66.62808476,-21.582,0.678
3186,45.95963817,-66.62808613,-21.583,0.647
3187,45.95964724,-66.62808752,-21.584,0.621
3188,45.95965627,-66.6280892,-21.585,0.579
3189,45.95966536,-66.62809103,-21.586,0.567
3190,45.95967432,-66.62809285,-21.591,0.527
3191,45.95968335,-66.62809433,-21.589,0.511
3192,45.95969239,-66.62809529,-21.589,0.502
3193,45.95970147,-66.62809553,-21.591,0.529
3194,45.95971068,-66.62809519,-21.593,0.626
3195,45.95971995,-66.62809448,-21.596,0.686
3196,45.95972923,-66.6280934,-21.598,0.758
3197,45.95973846,-66.62809209,-21.599,0.771
3198,45.95974769,-66.62809051,-21.6,0.775
3199,45.95975689,-66.62808864,-21.601,0.775
3200,45.95976617,-66.62808664,-21.604,0.813
3201,45.95977546,-66.62808454,-21.605,0.813
3202,45.95978482,-66.6280824,-21.607,0.809
3203,45.95979411,-66.62808011,-21.609,0.739
3204,45.95980341,-66.62807774,-21.613,0.794
3205,45.95981282,-66.62807519,-21.615,0.805
3206,45.95982224,-66.62807256,-21.618,0.797
3207,45.95983168,-66.62806998,-21.621,0.779
3208,45.95984107,-66.62806719,-21.624,0.786
3209,45.95985055,-66.62806409,-21.626,0.781
3210,45.95986,-66.62806072,-21.629,0.785
3211,45.95986942,-66.62805708,-21.633,0.823
3212,45.9598788,-66.62805326,-21.636,0.794
3213,45.95988822,-66.62804939,-21.64,0.805
3214,45.95989761,-66.62804544,-21.648,0.821
3215,45.95990704,-66.62804169,-21.652,0.815
3216,45.95991645,-66.62803816,-21.655,0.851
3217,45.95992587,-66.62803451,-21.658,0.855
3218,45.95993521,-66.62803078,-21.664,0.852
3219,45.95994456,-66.62802706,-21.667,0.853
3220,45.95995394,-66.62802325,-21.67,0.834
3221,45.95996333,-66.62801959,-21.675,0.834
3222,45.9599727,-66.62801586,-21.68,0.848
3223,45.95998208,-66.62801203,-21.682,0.887
3224,45.95999144,-66.62800816,-21.686,0.853
3225,45.9600009,-66.62800419,-21.689,0.85
3226,45.96001037,-66.62800031,-21.693,0.846
3227,45.96001984,-66.62799642,-21.696,0.816
3228,45.96002913,-66.62799204,-21.699,0.794
3229,45.96003841,-66.62798705,-21.696,0.901
3230,45.96004771,-66.62798148,-21.696,0.985
3231,45.96005711,-66.62797602,-21.693,1.018
3232,45.96006661,-66.62797131,-21.693,1.072
3233,45.96007616,-66.62796713,-21.694,0.989
3234,45.96008563,-66.62796336,-21.696,0.917
3235,45.96009505,-66.62795968,-21.7,0.878
3236,45.96010443,-66.62795594,-21.705,0.85
3237,45.96011388,-66.62795222,-21.708,0.896
3238,45.96012331,-66.62794855,-21.711,0.89
3239,45.96013284,-66.62794514,-21.713,0.911
3240,45.96014248,-66.62794209,-21.715,0.903
3241,45.96015211,-66.62793995,-21.719,0.845
3242,45.96016161,-66.62793866,-21.724,0.76
3243,45.96017113,-66.62793768,-21.727,0.692
3244,45.96018069,-66.62793659,-21.732,0.656
3245,45.96019023,-66.62793551,-21.734,0.654
3246,45.9602,-66.62793462,-21.732,0.696
3247,45.96020979,-66.62793376,-21.734,0.639
3248,45.96021956,-66.62793311,-21.739,0.685
3249,45.96022936,-66.62793242,-21.74,0.639
3250,45.96023889,-66.62793199,-21.744,0.535
3251,45.96024797,-66.6279319,-21.743,0.489
3252,45.96025639,-66.62793253,-21.744,0.473
3253,45.96026421,-66.62793373,-21.743,0.4
3254,45.96027119,-66.62793527,-21.746,0.258
3255,45.96027785,-66.62793621,-21.752,0.145
3256,45.96028441,-66.62793621,-21.749,0.177
3257,45.96029092,-66.62793566,-21.748,0.225
3258,45.96029755,-66.62793375,-21.738,0.328
3259,45.96030446,-66.62793017,-21.68,0.48
3260,45.96031132,-66.627928,-21.618,0.499
3261,45.9603179,-66.6279281,-21.561,0.491
3262,45.96032423,-66.62793102,-21.516,0.405
3263,45.96033034,-66.62793569,-21.48,0.078
3264,45.96033532,-66.6279392,-21.449,-0.14
3265,45.96033911,-66.6279407,-21.426,-0.078
3266,45.9603422,-66.62794025,-21.405,0.07
3267,45.96034473,-66.6279385,-21.394,0.192
3268,45.96034668,-66.62793603,-21.388,0.359
3269,45.9603481,-66.62793349,-21.384,0.463
3270,45.96034918,-66.6279311,-21.377,0.537
3271,45.96034993,-66.62792913,-21.376,0.512
3272,45.96035045,-66.62792757,-21.382,0.419
3273,45.96035091,-66.62792632,-21.383,0.452
3274,45.9603513,-66.62792534,-21.383,0.461
3275,45.96035159,-66.62792442,-21.389,0.345
3276,45.96035172,-66.62792355,-21.399,0.27
3277,45.96035177,-66.62792266,-21.399,0.308
3278,45.96035175,-66.6279217,-21.408,0.272
3279,45.96035167,-66.62792061,-21.415,0.256
3280,45.96035157,-66.62791934,-21.416,0.306
3281,45.96035144,-66.62791785,-21.418,0.353
3282,45.9603513,-66.62791622,-21.426,0.346
3283,45.96035112,-66.62791451,-21.427,0.369
3284,45.96035089,-66.62791255,-21.422,0.418
3285,45.96035067,-66.62791036,-21.429,0.441
3286,45.96035036,-66.62790816,-21.434,0.47
3287,45.96035014,-66.62790583,-21.43,0.582
3288,45.96035126,-66.62790421,-21.432,0.52
3289,45.9603542,-66.62790362,-21.444,0.54
3290,45.96035846,-66.62790277,-21.438,0.652
3291,45.96036341,-66.62789956,-21.44,0.535
3292,45.96036846,-66.62789505,-21.445,0.483
3293,45.96037357,-66.62789172,-21.438,0.631
3294,45.96037905,-66.62789163,-21.437,0.604
3295,45.96038476,-66.62789507,-21.448,0.297
3296,45.96039048,-66.62789991,-21.44,-0.012
3297,45.96039643,-66.62790394,-21.437,-0.145
3298,45.96040251,-66.62790732,-21.444,-0.221
3299,45.96040864,-66.6279105,-21.44,-0.147
3300,45.96041489,-66.62791388,-21.435,-0.162
3301,45.96042114,-66.62791789,-21.449,-0.269
3302,45.9604273,-66.62792251,-21.439,-0.236
3303,45.96043341,-66.62792728,-21.439,-0.263
3304,45.96043953,-66.62793196,-21.448,-0.354
3305,45.96044568,-66.62793631,-21.439,-0.226
3306,45.96045186,-66.62794068,-21.443,-0.16
3307,45.96045792,-66.62794558,-21.443,-0.241
3308,45.96046385,-66.62795086,-21.432,-0.065
3309,45.96046975,-66.6279568,-21.449,-0.284
3310,45.96047565,-66.62796248,-21.439,-0.136
3311,45.96048171,-66.62796702,-21.441,-0.121
3312,45.96048784,-66.62797093,-21.447,-0.025
3313,45.96049405,-66.62797448,-21.434,0.108
3314,45.96049991,-66.62797896,-21.451,0.062
3315,45.96050534,-66.62798493,-21.441,0.031
3316,45.96051019,-66.62799223,-21.447,-0.163
3317,45.96051463,-66.6280005,-21.449,-0.307
3318,45.96051911,-66.62800842,-21.442,-0.343
3319,45.96052349,-66.62801636,-21.45,-0.486
3320,45.96052818,-66.62802358,-21.438,-0.258
3321,45.960533,-66.62803077,-21.455,-0.381
3322,45.96053862,-66.62803674,-21.433,-0.105
3323,45.96054457,-66.62804151,-21.456,-0.276
3324,45.96055041,-66.62804582,-21.434,0.115
3325,45.96055607,-66.62805079,-21.455,-0.013
3326,45.96056165,-66.62805664,-21.444,0.089
3327,45.96056763,-66.62806148,-21.452,-0.086
3328,45.9605738,-66.6280649,-21.453,0.057
3329,45.96058032,-66.62806659,-21.447,0.259
3330,45.96058662,-66.62806823,-21.459,0.174
3331,45.96059315,-66.62806963,-21.443,0.378
3332,45.96059959,-66.62807144,-21.466,0.044
3333,45.96060624,-66.628073,-21.44,0.314
3334,45.96061306,-66.62807359,-21.466,0.081
3335,45.96061984,-66.62807392,-21.447,0.246
3336,45.96062675,-66.62807399,-21.457,0.243
3337,45.96063345,-66.62807564,-21.459,0.148
3338,45.96064038,-66.62807722,-21.452,0.149
3339,45.96064717,-66.62807916,-21.466,-0.088
3340,45.96065422,-66.62808009,-21.443,0.209
3341,45.96066089,-66.62808167,-21.471,-0.057
